,personId,season,gameId,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
2222,201171,2011-2012,41,23.951219512195124,12.463414634146341,0.926829268292683,0.2926829268292683,0.3170731707317073,8.829268292682928,4.439024390243903,0.4785853658536585,0.07317073170731707,0.0,0.0,4.487804878048781,3.5853658536585367,0.6858048780487804,3.317073170731707,1.9024390243902438,5.219512195121951,2.1707317073170733,1.5609756097560976,-1.7317073170731707,Carl,Landry,1983-09-19,Purdue,USA,81.0,248.0,False,True,False,2007.0,2.0,31.0
2223,201171,2012-2013,81,22.59259259259259,10.790123456790123,0.8024691358024691,0.38271604938271603,0.43209876543209874,7.432098765432099,4.012345679012346,0.5354938271604939,0.037037037037037035,0.012345679012345678,0.012345679012345678,3.3703703703703702,2.753086419753086,0.6535061728395062,3.740740740740741,2.2222222222222223,5.962962962962963,2.345679012345679,1.4197530864197532,-0.14814814814814814,Carl,Landry,1983-09-19,Purdue,USA,81.0,248.0,False,True,False,2007.0,2.0,31.0
2224,201171,2013-2014,18,12.444444444444445,4.222222222222222,0.2777777777777778,0.05555555555555555,0.16666666666666666,3.3333333333333335,1.7222222222222223,0.5021111111111112,0.0,0.0,0.0,0.9444444444444444,0.7777777777777778,0.3888888888888889,2.3333333333333335,0.8333333333333334,3.1666666666666665,1.8888888888888888,0.5,-3.6666666666666665,Carl,Landry,1983-09-19,Purdue,USA,81.0,248.0,False,True,False,2007.0,2.0,31.0
2225,201171,2014-2015,70,16.514285714285716,7.185714285714286,0.37142857142857144,0.24285714285714285,0.21428571428571427,5.271428571428571,2.7142857142857144,0.4705285714285714,0.0,0.0,0.0,2.142857142857143,1.7571428571428571,0.48638571428571425,2.414285714285714,1.4142857142857144,3.8285714285714287,1.8857142857142857,0.7714285714285715,-3.1142857142857143,Carl,Landry,1983-09-19,Purdue,USA,81.0,248.0,False,True,False,2007.0,2.0,31.0
2226,201171,2015-2016,36,15.36111111111111,9.75,0.8888888888888888,0.25,0.3333333333333333,6.944444444444445,3.861111111111111,0.46936111111111106,0.3611111111111111,0.16666666666666666,0.09722222222222222,2.5277777777777777,1.8611111111111112,0.4726944444444444,2.6944444444444446,1.3611111111111112,4.055555555555555,1.9166666666666667,0.6111111111111112,-3.111111111111111,Carl,Landry,1983-09-19,Purdue,USA,81.0,248.0,False,True,False,2007.0,2.0,31.0
2227,201172,2008-2009,43,8.116279069767442,2.1627906976744184,0.9069767441860465,0.06976744186046512,0.3488372093023256,2.3488372093023258,0.7209302325581395,0.2132325581395349,1.1162790697674418,0.32558139534883723,0.17246511627906977,0.4883720930232558,0.3953488372093023,0.1686046511627907,0.7906976744186046,0.20930232558139536,1.0,0.7906976744186046,0.4418604651162791,0.11627906976744186,Gabe,Pruitt,1986-04-19,Southern California,USA,76.0,170.0,True,False,False,2007.0,2.0,32.0
2228,201173,2008-2009,1,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Marcus,Williams,1986-11-18,Arizona,USA,79.0,207.0,True,False,False,2007.0,2.0,33.0
2229,201175,2008-2009,76,21.026315789473685,6.973684210526316,0.9078947368421053,0.25,0.6973684210526315,5.921052631578948,2.6184210526315788,0.402171052631579,0.06578947368421052,0.02631578947368421,0.019736842105263157,2.3421052631578947,1.7105263157894737,0.47777631578947366,2.3684210526315788,1.5921052631578947,3.960526315789474,3.026315789473684,0.9342105263157895,1.2236842105263157,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2230,201175,2009-2010,54,16.814814814814813,6.296296296296297,0.6481481481481481,0.25925925925925924,0.3888888888888889,5.166666666666667,2.259259259259259,0.40024074074074073,0.07407407407407407,0.0,0.0,2.5555555555555554,1.7777777777777777,0.5091481481481481,1.9259259259259258,1.8703703703703705,3.7962962962962963,2.4444444444444446,0.9814814814814815,-1.5925925925925926,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2231,201175,2010-2011,78,28.94871794871795,11.73076923076923,1.1794871794871795,0.38461538461538464,1.0,10.26923076923077,4.602564102564102,0.4427564102564103,0.19230769230769232,0.02564102564102564,0.019230769230769232,3.3974358974358974,2.5,0.6226666666666666,4.153846153846154,1.294871794871795,5.448717948717949,2.9615384615384617,1.0897435897435896,1.8076923076923077,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2232,201175,2011-2012,61,22.83606557377049,9.278688524590164,0.7704918032786885,0.3114754098360656,0.7049180327868853,8.754098360655737,3.6885245901639343,0.4083770491803279,0.22950819672131148,0.03278688524590164,0.02459016393442623,2.737704918032787,1.8688524590163935,0.5032459016393442,3.6721311475409837,1.7540983606557377,5.426229508196721,1.7377049180327868,1.2295081967213115,-1.0,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2233,201175,2012-2013,34,30.794117647058822,15.058823529411764,2.0588235294117645,0.6176470588235294,0.9411764705882353,14.058823529411764,6.294117647058823,0.4583235294117647,0.058823529411764705,0.0,0.0,3.4411764705882355,2.4705882352941178,0.5293823529411764,5.617647058823529,1.6176470588235294,7.235294117647059,2.588235294117647,1.8823529411764706,-0.7647058823529411,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2234,201175,2013-2014,68,23.91176470588235,9.426470588235293,1.1323529411764706,0.4264705882352941,0.8529411764705882,8.720588235294118,3.985294117647059,0.43264705882352944,0.16176470588235295,0.058823529411764705,0.049014705882352946,2.014705882352941,1.3970588235294117,0.43114705882352944,3.573529411764706,1.588235294117647,5.161764705882353,2.338235294117647,1.1176470588235294,-2.4411764705882355,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2235,201175,2014-2015,74,11.675675675675675,3.972972972972973,0.527027027027027,0.28378378378378377,0.5540540540540541,3.445945945945946,1.5810810810810811,0.4168783783783784,0.05405405405405406,0.0,0.0,1.2837837837837838,0.8108108108108109,0.26835135135135135,1.7027027027027026,0.581081081081081,2.2837837837837838,1.7837837837837838,0.527027027027027,-1.0945945945945945,Glen,Davis,1986-01-01,Louisiana State,USA,81.0,289.0,False,True,True,2007.0,2.0,35.0
2236,201176,2008-2009,12,8.833333333333334,3.5,0.08333333333333333,0.25,0.16666666666666666,2.8333333333333335,1.4166666666666667,0.31116666666666665,0.0,0.0,0.0,1.4166666666666667,0.6666666666666666,0.225,2.0,0.8333333333333334,2.8333333333333335,1.0,0.4166666666666667,-1.0833333333333333,Jermareo,Davidson,1984-11-15,Alabama,USA,82.0,201176.0,False,True,False,2007.0,2.0,36.0
2237,201177,2008-2009,30,8.8,2.6,0.5333333333333333,0.5333333333333333,0.4,2.7,1.1333333333333333,0.31806666666666666,0.3,0.0,0.0,0.43333333333333335,0.3333333333333333,0.1389,1.6,0.8333333333333334,2.433333333333333,1.3666666666666667,0.4,-0.6333333333333333,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2238,201177,2009-2010,42,11.952380952380953,4.261904761904762,1.0476190476190477,0.38095238095238093,0.40476190476190477,3.4761904761904763,1.8095238095238095,0.36492857142857144,0.5476190476190477,0.19047619047619047,0.08730952380952381,0.9047619047619048,0.4523809523809524,0.175,2.0714285714285716,0.9523809523809523,3.0238095238095237,1.7619047619047619,0.4523809523809524,-0.5,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2239,201177,2010-2011,72,21.680555555555557,7.402777777777778,2.0833333333333335,0.7916666666666666,0.6527777777777778,5.361111111111111,2.9305555555555554,0.5258194444444445,0.8333333333333334,0.3194444444444444,0.14120833333333332,1.6527777777777777,1.2222222222222223,0.4871527777777778,3.7916666666666665,1.5138888888888888,5.305555555555555,2.2916666666666665,1.2916666666666667,0.7638888888888888,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2240,201177,2011-2012,48,14.4375,2.875,1.0625,0.375,0.3125,2.4583333333333335,1.1666666666666667,0.3491875,0.14583333333333334,0.0625,0.034729166666666665,0.75,0.4791666666666667,0.20660416666666667,2.2916666666666665,1.2708333333333333,3.5625,1.5416666666666667,0.6458333333333334,-1.7916666666666667,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2241,201177,2012-2013,67,21.71641791044776,5.985074626865671,2.1044776119402986,0.40298507462686567,0.47761194029850745,5.119402985074627,2.328358208955224,0.4305074626865672,1.2537313432835822,0.3582089552238806,0.18259701492537314,1.2686567164179106,0.9701492537313433,0.32728358208955227,3.462686567164179,1.3880597014925373,4.850746268656716,1.955223880597015,0.9850746268656716,-3.656716417910448,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2242,201177,2013-2014,78,29.743589743589745,8.474358974358974,4.269230769230769,0.5897435897435898,0.7435897435897436,7.256410256410256,3.1666666666666665,0.44178205128205134,3.730769230769231,1.3461538461538463,0.31408974358974356,1.0897435897435896,0.7948717948717948,0.28374358974358976,3.6923076923076925,1.0897435897435896,4.782051282051282,2.423076923076923,1.064102564102564,0.48717948717948717,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2243,201177,2014-2015,17,16.823529411764707,4.235294117647059,1.9411764705882353,0.17647058823529413,0.7058823529411765,3.1176470588235294,1.6470588235294117,0.5088235294117647,1.1176470588235294,0.47058823529411764,0.20588235294117646,0.7647058823529411,0.47058823529411764,0.13529411764705881,2.235294117647059,0.4117647058823529,2.6470588235294117,2.411764705882353,1.2941176470588236,1.8823529411764706,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2244,201177,2015-2016,42,13.666666666666666,3.5714285714285716,1.9285714285714286,0.16666666666666666,0.42857142857142855,3.5238095238095237,1.3095238095238095,0.2622857142857143,1.1666666666666667,0.2857142857142857,0.0865,0.9523809523809523,0.6666666666666666,0.25197619047619046,1.9761904761904763,0.5238095238095238,2.5,1.619047619047619,0.7142857142857143,0.11904761904761904,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2245,201177,2016-2017,22,16.727272727272727,4.863636363636363,2.272727272727273,0.18181818181818182,0.45454545454545453,5.363636363636363,2.0,0.42563636363636365,1.4090909090909092,0.5909090909090909,0.2242727272727273,0.4090909090909091,0.2727272727272727,0.1590909090909091,2.3181818181818183,1.0454545454545454,3.3636363636363638,1.4090909090909092,1.0454545454545454,-3.3181818181818183,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2246,201177,2017-2018,2,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
2247,201178,2008-2009,20,7.45,2.45,0.2,0.75,0.35,1.8,1.05,0.42750000000000005,0.0,0.0,0.0,1.05,0.35,0.1325,1.15,0.7,1.85,1.7,0.45,0.35,Kyrylo,Fesenko,1986-12-24,Cherkaski,Ukraine,85.0,280.0,False,False,True,2007.0,2.0,38.0
2248,201178,2009-2010,46,8.326086956521738,2.782608695652174,0.32608695652173914,0.41304347826086957,0.13043478260869565,2.0652173913043477,1.1304347826086956,0.3568478260869565,0.021739130434782608,0.0,0.0,1.2391304347826086,0.5217391304347826,0.19256521739130436,1.2391304347826086,0.717391304347826,1.9565217391304348,1.673913043478261,0.5217391304347826,2.1956521739130435,Kyrylo,Fesenko,1986-12-24,Cherkaski,Ukraine,85.0,280.0,False,False,True,2007.0,2.0,38.0
2249,201178,2010-2011,51,8.431372549019608,2.0784313725490198,0.35294117647058826,0.3137254901960784,0.0784313725490196,1.9607843137254901,0.8627450980392157,0.3027843137254902,0.0196078431372549,0.0,0.0,0.9019607843137255,0.35294117647058826,0.13480392156862744,1.4509803921568627,0.6666666666666666,2.1176470588235294,1.7450980392156863,0.49019607843137253,0.7058823529411765,Kyrylo,Fesenko,1986-12-24,Cherkaski,Ukraine,85.0,280.0,False,False,True,2007.0,2.0,38.0
2250,201178,2011-2012,3,5.0,2.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,2.0,1.3333333333333333,0.5,2.3333333333333335,0.6666666666666666,3.0,0.6666666666666666,0.0,2.3333333333333335,Kyrylo,Fesenko,1986-12-24,Cherkaski,Ukraine,85.0,280.0,False,False,True,2007.0,2.0,38.0
2251,201180,2008-2009,8,3.0,0.75,0.25,0.125,0.125,1.25,0.375,0.145875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.375,-6.0,Yue,Sun,1985-11-06,Beijing,China,81.0,205.0,True,False,False,2007.0,2.0,40.0
2252,201181,2009-2010,17,12.647058823529411,2.176470588235294,0.4117647058823529,0.23529411764705882,0.47058823529411764,1.7058823529411764,0.8823529411764706,0.45588235294117646,0.0,0.0,0.0,0.6470588235294118,0.4117647058823529,0.20588235294117646,2.3529411764705883,1.1176470588235294,3.4705882352941178,2.8823529411764706,0.8235294117647058,-1.6470588235294117,Chris,Richard,1984-12-25,Florida,USA,81.0,256.0,False,True,False,2007.0,2.0,41.0
2253,201182,2011-2012,2,18.0,5.0,0.5,0.0,1.0,5.5,1.5,0.361,3.0,0.0,0.0,2.0,2.0,0.5,2.5,3.0,5.5,1.0,0.0,-4.0,Derrick,Byars,1984-04-25,Vanderbilt,USA,79.0,220.0,True,True,False,2007.0,2.0,42.0
2254,201187,2008-2009,79,25.78481012658228,4.506329113924051,2.5063291139240507,0.9367088607594937,0.7848101265822784,4.10126582278481,1.7721518987341771,0.38999999999999996,0.05063291139240506,0.02531645569620253,0.0189873417721519,1.2911392405063291,0.9367088607594937,0.3649873417721519,3.9873417721518987,1.4303797468354431,5.417721518987341,1.9367088607594938,1.1645569620253164,-4.658227848101266,Dominic,McGuire,1985-10-20,Fresno State,USA,81.0,235.0,False,True,False,2007.0,2.0,47.0
2255,201187,2009-2010,42,6.738095238095238,0.8571428571428571,0.2619047619047619,0.09523809523809523,0.11904761904761904,1.2142857142857142,0.42857142857142855,0.253952380952381,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.3333333333333333,0.5476190476190477,1.880952380952381,0.8095238095238095,0.40476190476190477,-2.9523809523809526,Dominic,McGuire,1985-10-20,Fresno State,USA,81.0,235.0,False,True,False,2007.0,2.0,47.0
2256,201187,2010-2011,52,14.134615384615385,3.3461538461538463,0.8269230769230769,0.6346153846153846,0.19230769230769232,3.5,1.3846153846153846,0.38207692307692304,0.038461538461538464,0.0,0.0,0.75,0.5769230769230769,0.23878846153846153,2.6153846153846154,1.2115384615384615,3.826923076923077,1.8076923076923077,0.4807692307692308,-1.4423076923076923,Dominic,McGuire,1985-10-20,Fresno State,USA,81.0,235.0,False,True,False,2007.0,2.0,47.0
2257,201187,2011-2012,63,17.41269841269841,3.6031746031746033,1.746031746031746,0.5714285714285714,0.6984126984126984,3.3333333333333335,1.492063492063492,0.3559047619047619,0.06349206349206349,0.0,0.0,0.8412698412698413,0.6190476190476191,0.2672063492063492,2.746031746031746,1.1587301587301588,3.9047619047619047,1.6507936507936507,0.8888888888888888,-2.4126984126984126,Dominic,McGuire,1985-10-20,Fresno State,USA,81.0,235.0,False,True,False,2007.0,2.0,47.0
2258,201187,2012-2013,26,14.423076923076923,1.9615384615384615,0.7692307692307693,0.4230769230769231,0.5,2.1538461538461537,0.9230769230769231,0.31115384615384617,0.0,0.0,0.0,0.38461538461538464,0.11538461538461539,0.057692307692307696,2.269230769230769,0.7307692307692307,3.0,1.5,0.46153846153846156,-3.8846153846153846,Dominic,McGuire,1985-10-20,Fresno State,USA,81.0,235.0,False,True,False,2007.0,2.0,47.0
2259,201188,2008-2009,82,30.24390243902439,11.890243902439025,1.7439024390243902,1.0975609756097562,0.7682926829268293,8.060975609756097,4.2682926829268295,0.5261829268292683,0.012195121951219513,0.0,0.0,4.573170731707317,3.3536585365853657,0.6497926829268292,4.926829268292683,2.451219512195122,7.378048780487805,3.231707317073171,2.0,-4.134146341463414,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2260,201188,2009-2010,69,35.34782608695652,14.608695652173912,2.391304347826087,1.5797101449275361,1.0,9.434782608695652,5.478260869565218,0.5722173913043478,0.014492753623188406,0.0,0.0,5.449275362318841,3.652173913043478,0.6146666666666667,6.260869565217392,3.0144927536231885,9.27536231884058,3.681159420289855,1.9565217391304348,1.5942028985507246,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2261,201188,2010-2011,81,31.45679012345679,11.74074074074074,2.4691358024691357,1.6790123456790123,0.9135802469135802,8.530864197530864,4.493827160493828,0.5361604938271605,0.08641975308641975,0.037037037037037035,0.037037037037037035,3.6296296296296298,2.7160493827160495,0.6027407407407408,5.1234567901234565,1.9012345679012346,7.0246913580246915,3.271604938271605,1.8024691358024691,1.7037037037037037,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2262,201188,2011-2012,65,36.04615384615385,14.646153846153846,3.1384615384615384,1.8615384615384616,0.9538461538461539,11.384615384615385,5.492307692307692,0.4906615384615385,0.18461538461538463,0.015384615384615385,0.015384615384615385,4.876923076923077,3.646153846153846,0.6299076923076924,7.061538461538461,1.8461538461538463,8.907692307692308,3.0923076923076924,1.8615384615384616,4.2153846153846155,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2263,201188,2012-2013,80,34.5125,14.0875,3.975,1.7375,1.0,10.8625,5.3625,0.49684999999999996,0.175,0.0125,0.0125,3.95,3.35,0.710125,5.475,2.3,7.775,3.1875,1.9625,5.4125,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2264,201188,2013-2014,59,32.847457627118644,14.559322033898304,3.6440677966101696,1.2881355932203389,1.0,12.05084745762712,5.694915254237288,0.46684745762711866,0.1864406779661017,0.03389830508474576,0.03389830508474576,4.084745762711864,3.135593220338983,0.6653728813559322,5.762711864406779,1.423728813559322,7.186440677966102,2.542372881355932,1.88135593220339,0.2542372881355932,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2265,201188,2014-2015,81,32.641975308641975,17.444444444444443,3.7901234567901234,1.617283950617284,0.8641975308641975,13.234567901234568,6.54320987654321,0.48298765432098767,0.20987654320987653,0.037037037037037035,0.037037037037037035,5.432098765432099,4.320987654320987,0.7431481481481481,6.3580246913580245,1.4197530864197532,7.777777777777778,2.567901234567901,2.1728395061728394,2.7777777777777777,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2266,201188,2015-2016,52,34.0,16.557692307692307,3.769230769230769,1.3461538461538463,0.9615384615384616,13.596153846153847,6.3076923076923075,0.46625,0.057692307692307696,0.038461538461538464,0.038461538461538464,4.711538461538462,3.9038461538461537,0.7321153846153846,5.846153846153846,1.1153846153846154,6.961538461538462,2.7115384615384617,2.269230769230769,0.21153846153846154,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2267,201188,2016-2017,74,33.7972972972973,19.54054054054054,4.5675675675675675,1.337837837837838,0.9054054054054054,15.675675675675675,7.1891891891891895,0.4536891891891892,3.6216216216216215,1.4054054054054055,0.34143243243243243,4.486486486486487,3.7567567567567566,0.7609054054054054,5.45945945945946,0.8108108108108109,6.27027027027027,2.310810810810811,2.2432432432432434,0.8648648648648649,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2268,201188,2017-2018,73,32.45205479452055,17.232876712328768,4.178082191780822,1.3835616438356164,0.7397260273972602,14.150684931506849,5.945205479452055,0.4154931506849315,4.383561643835616,1.4931506849315068,0.31483561643835617,4.616438356164384,3.8493150684931505,0.7296438356164384,7.041095890410959,1.0684931506849316,8.10958904109589,2.5342465753424657,2.6575342465753424,-4.287671232876712,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2269,201188,2018-2019,79,30.27848101265823,13.556962025316455,4.417721518987341,1.0886075949367089,1.0632911392405062,11.012658227848101,4.936708860759493,0.45312658227848096,3.4556962025316458,1.2531645569620253,0.34354430379746836,3.2025316455696204,2.430379746835443,0.6524303797468355,6.924050632911392,1.0126582278481013,7.936708860759493,2.7468354430379747,1.9620253164556962,2.0253164556962027,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2270,201188,2019-2020,44,25.931818181818183,7.5227272727272725,3.340909090909091,0.8636363636363636,0.7727272727272727,6.340909090909091,2.7045454545454546,0.42122727272727273,3.3636363636363638,1.2954545454545454,0.3936818181818182,1.1136363636363635,0.8181818181818182,0.3292727272727273,5.545454545454546,0.7045454545454546,6.25,2.8181818181818183,1.3409090909090908,6.068181818181818,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2271,201188,2020-2021,52,18.615384615384617,5.038461538461538,2.0961538461538463,1.1153846153846154,0.5,3.730769230769231,1.6923076923076923,0.3990961538461538,2.3461538461538463,0.9615384615384616,0.3400384615384615,0.9615384615384616,0.6923076923076923,0.3269230769230769,3.4038461538461537,0.7307692307692307,4.134615384615385,2.2115384615384617,1.0192307692307692,1.7115384615384615,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2272,201189,2008-2009,54,12.61111111111111,3.6296296296296298,0.8518518518518519,0.3148148148148148,0.25925925925925924,3.0925925925925926,1.5,0.4387962962962963,0.018518518518518517,0.0,0.0,1.0925925925925926,0.6296296296296297,0.25772222222222224,2.5185185185185186,1.5555555555555556,4.074074074074074,2.5,0.7407407407407407,-0.9444444444444444,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
2273,201189,2009-2010,32,9.28125,3.25,0.6875,0.34375,0.28125,2.5625,1.3125,0.40196875,0.0,0.0,0.0,0.875,0.625,0.25,1.90625,1.40625,3.3125,1.6875,0.5625,-0.40625,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
2274,201189,2010-2011,40,12.85,3.225,0.4,0.3,0.275,2.475,1.4,0.46464999999999995,0.0,0.0,0.0,0.85,0.425,0.1575,2.775,1.475,4.25,2.4,0.8,0.75,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
2275,201189,2011-2012,49,16.142857142857142,3.8979591836734695,0.5510204081632653,0.3469387755102041,0.4489795918367347,3.2857142857142856,1.6938775510204083,0.44610204081632654,0.0,0.0,0.0,0.9591836734693877,0.5102040816326531,0.20577551020408164,4.040816326530612,1.6938775510204083,5.73469387755102,2.5918367346938775,1.0408163265306123,-3.122448979591837,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
2276,201189,2012-2013,41,11.951219512195122,2.902439024390244,0.8048780487804879,0.12195121951219512,0.17073170731707318,2.1951219512195124,1.170731707317073,0.3890487804878049,0.0,0.0,0.0,1.0731707317073171,0.5609756097560976,0.2154390243902439,2.073170731707317,1.170731707317073,3.2439024390243905,2.073170731707317,0.8780487804878049,-2.073170731707317,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
2277,201189,2013-2014,36,9.444444444444445,1.8055555555555556,0.6111111111111112,0.2222222222222222,0.2777777777777778,1.6944444444444444,0.75,0.3016111111111111,0.027777777777777776,0.0,0.0,0.5555555555555556,0.3055555555555556,0.14583333333333334,1.9166666666666667,1.1666666666666667,3.0833333333333335,1.7777777777777777,0.8611111111111112,-2.3333333333333335,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
2278,201193,2008-2009,4,3.0,1.75,0.25,0.25,0.0,2.25,0.75,0.25,0.5,0.0,0.0,0.5,0.25,0.125,0.5,0.0,0.5,0.25,0.0,2.75,Demetris,Nichols,1984-09-04,Syracuse,USA,80.0,201193.0,False,False,False,2007.0,2.0,53.0
2279,201196,2008-2009,79,27.075949367088608,12.367088607594937,5.7215189873417724,0.08860759493670886,1.0506329113924051,9.810126582278482,4.367088607594937,0.4422405063291139,0.43037974683544306,0.0759493670886076,0.06117721518987342,4.481012658227848,3.5569620253164556,0.6768607594936709,2.5949367088607596,0.810126582278481,3.4050632911392404,2.0,1.9240506329113924,-0.31645569620253167,Ramon,Sessions,1986-04-11,Nevada,USA,75.0,201196.0,True,False,False,2007.0,2.0,56.0
2280,201196,2009-2010,82,20.597560975609756,8.21951219512195,3.1463414634146343,0.06097560975609756,0.6707317073170732,6.7682926829268295,3.0853658536585367,0.4334878048780488,0.18292682926829268,0.012195121951219513,0.006097560975609756,2.841463414634146,2.0365853658536586,0.5042073170731707,1.9024390243902438,0.7073170731707317,2.6097560975609757,1.670731707317073,1.670731707317073,-2.6219512195121952,Ramon,Sessions,1986-04-11,Nevada,USA,75.0,201196.0,True,False,False,2007.0,2.0,56.0
2281,201196,2010-2011,81,25.85185185185185,13.271604938271604,5.172839506172839,0.09876543209876543,0.7407407407407407,9.580246913580247,4.469135802469136,0.4455679012345679,0.18518518518518517,0.037037037037037035,0.030864197530864196,5.222222222222222,4.296296296296297,0.724716049382716,2.580246913580247,0.5679012345679012,3.1481481481481484,1.1481481481481481,2.197530864197531,-6.135802469135802,Ramon,Sessions,1986-04-11,Nevada,USA,75.0,201196.0,True,False,False,2007.0,2.0,56.0
2282,201196,2011-2012,64,26.109375,11.265625,5.53125,0.046875,0.6875,8.828125,3.78125,0.427921875,1.515625,0.671875,0.294546875,3.875,3.03125,0.684875,2.828125,0.515625,3.34375,1.5625,2.203125,-0.5625,Ramon,Sessions,1986-04-11,Nevada,USA,75.0,201196.0,True,False,False,2007.0,2.0,56.0
2283,201196,2012-2013,61,26.639344262295083,14.360655737704919,3.7704918032786887,0.11475409836065574,0.7868852459016393,11.081967213114755,4.524590163934426,0.3995245901639344,1.7540983606557377,0.5409836065573771,0.23632786885245902,5.688524590163935,4.770491803278689,0.803655737704918,2.3278688524590163,0.4426229508196721,2.7704918032786887,1.4918032786885247,1.7049180327868851,-6.213114754098361,Ramon,Sessions,1986-04-11,Nevada,USA,75.0,201196.0,True,False,False,2007.0,2.0,56.0
